mono_ns,account_index,queue,depth,capacity,high_watermark,oldest_age_ns,dropped
7350077878405255,0,trader_request,0,1024,1,0,0
7350077878405255,0,trading_callback,0,1024,3,0,0
7350077878405255,0,trace,0,8192,3,0,0
7350077878405255,0,latency,0,4096,13,0,0
7350077878405255,1,market_ingress,0,1024,2,0,0
7350077878405255,1,trader_request,0,1024,1,0,0
7350077878405255,1,trading_callback,0,1024,2,0,0
7350077878405255,1,trace,0,8192,3,0,0
7350077878405255,1,latency,0,4096,2,0,0
7350077878405255,2,market_ingress,0,1024,7,0,0
7350077878405255,2,trader_request,0,1024,1,0,0
7350077878405255,2,trading_callback,0,1024,3,0,0
7350077878405255,2,trace,0,8192,4,0,0
7350077878405255,2,latency,0,4096,2,0,0
7350077878405255,3,market_ingress,0,1024,8,0,0
7350077878405255,3,trader_request,0,1024,1,0,0
7350077878405255,3,trading_callback,0,1024,3,0,0
7350077878405255,3,trace,0,8192,4,0,0
7350077878405255,3,latency,0,4096,2,0,0
7350077978950904,0,market_ingress,0,1024,7,0,0
7350077978950904,0,trader_request,0,1024,1,0,0
7350077978950904,0,trading_callback,0,1024,3,0,0
7350077978950904,0,trace,0,8192,3,0,0
7350077978950904,0,latency,0,4096,13,0,0
7350077978950904,1,market_ingress,0,1024,2,0,0
7350077978950904,1,trader_request,0,1024,1,0,0
7350077978950904,1,trading_callback,0,1024,2,0,0
7350077978950904,1,trace,0,8192,3,0,0
7350077978950904,1,latency,0,4096,2,0,0
7350077978950904,2,market_ingress,0,1024,7,0,0
7350077978950904,2,trader_request,0,1024,1,0,0
7350077978950904,2,trading_callback,0,1024,3,0,0
7350077978950904,2,trace,0,8192,4,0,0
7350077978950904,2,latency,0,4096,2,0,0
7350077978950904,3,market_ingress,0,1024,8,0,0
7350077978950904,3,trader_request,0,1024,1,0,0
7350077978950904,3,trading_callback,0,1024,3,0,0
7350077978950904,3,trace,0,8192,4,0,0
7350077978950904,3,latency,0,4096,2,0,0
7350078079448700,0,market_ingress,0,1024,7,0,0
7350078079448700,0,trader_request,0,1024,1,0,0
7350078079448700,0,trading_callback,0,1024,3,0,0
7350078079448700,0,trace,0,8192,3,0,0
7350078079448700,0,latency,0,4096,13,0,0
7350078079448700,1,market_ingress,0,1024,2,0,0
7350078079448700,1,trader_request,0,1024,1,0,0
7350078079448700,1,trading_callback,0,1024,2,0,0
7350078079448700,1,trace,0,8192,3,0,0
7350078079448700,1,latency,0,4096,2,0,0
7350078079448700,2,market_ingress,0,1024,7,0,0
7350078079448700,2,trader_request,0,1024,1,0,0
7350078079448700,2,trading_callback,0,1024,3,0,0
7350078079448700,2,trace,0,8192,4,0,0
7350078079448700,2,latency,0,4096,2,0,0
7350078079448700,3,market_ingress,0,1024,8,0,0
7350078079448700,3,trader_request,0,1024,1,0,0
7350078079448700,3,trading_callback,0,1024,3,0,0
7350078079448700,3,trace,0,8192,4,0,0
7350078079448700,3,latency,0,4096,2,0,0
7350078179965379,0,market_ingress,0,1024,7,0,0
7350078179965379,0,trader_request,0,1024,1,0,0
7350078179965379,0,trading_callback,0,1024,3,0,0
7350078179965379,0,trace,0,8192,3,0,0
7350078179965379,0,latency,0,4096,13,0,0
7350078179965379,1,market_ingress,0,1024,2,0,0
7350078179965379,1,trader_request,0,1024,1,0,0
7350078179965379,1,trading_callback,0,1024,2,0,0
7350078179965379,1,trace,0,8192,3,0,0
7350078179965379,1,latency,0,4096,2,0,0
7350078179965379,2,market_ingress,0,1024,7,0,0
7350078179965379,2,trader_request,0,1024,1,0,0
7350078179965379,2,trading_callback,0,1024,3,0,0
7350078179965379,2,trace,0,8192,4,0,0
7350078179965379,2,latency,0,4096,2,0,0
7350078179965379,3,market_ingress,0,1024,8,0,0
7350078179965379,3,trader_request,0,1024,1,0,0
7350078179965379,3,trading_callback,0,1024,3,0,0
7350078179965379,3,trace,0,8192,4,0,0
7350078179965379,3,latency,0,4096,2,0,0
7350078280487096,0,market_ingress,0,1024,7,0,0
7350078280487096,0,trader_request,0,1024,1,0,0
7350078280487096,0,trading_callback,0,1024,3,0,0
7350078280487096,0,trace,0,8192,3,0,0
7350078280487096,0,latency,0,4096,13,0,0
7350078280487096,1,market_ingress,0,1024,2,0,0
7350078280487096,1,trader_request,0,1024,1,0,0
7350078280487096,1,trading_callback,0,1024,2,0,0
7350078280487096,1,trace,0,8192,3,0,0
7350078280487096,1,latency,0,4096,2,0,0
7350078280487096,2,market_ingress,0,1024,7,0,0
7350078280487096,2,trader_request,0,1024,1,0,0
7350078280487096,2,trading_callback,0,1024,3,0,0
7350078280487096,2,trace,0,8192,4,0,0
7350078280487096,2,latency,0,4096,2,0,0
7350078280487096,3,market_ingress,0,1024,8,0,0
7350078280487096,3,trader_request,0,1024,1,0,0
7350078280487096,3,trading_callback,0,1024,3,0,0
7350078280487096,3,trace,0,8192,4,0,0
7350078280487096,3,latency,0,4096,2,0,0
7350078380980652,0,market_ingress,0,1024,7,0,0
7350078380980652,0,trader_request,0,1024,1,0,0
7350078380980652,0,trading_callback,0,1024,3,0,0
7350078380980652,0,trace,0,8192,3,0,0
7350078380980652,0,latency,0,4096,13,0,0
7350078380980652,1,market_ingress,0,1024,2,0,0
7350078380980652,1,trader_request,0,1024,1,0,0
7350078380980652,1,trading_callback,0,1024,2,0,0
7350078380980652,1,trace,0,8192,3,0,0
7350078380980652,1,latency,0,4096,2,0,0
7350078380980652,2,market_ingress,0,1024,7,0,0
7350078380980652,2,trader_request,0,1024,1,0,0
7350078380980652,2,trading_callback,0,1024,3,0,0
7350078380980652,2,trace,0,8192,4,0,0
7350078380980652,2,latency,0,4096,3,0,0
7350078380980652,3,market_ingress,0,1024,8,0,0
7350078380980652,3,trader_request,0,1024,1,0,0
